lgE	mean	mean_err	var	var_err	skew	skew_err	kurt	kurt_err	chi2	ndf	chi2red
17.85	707.4102079395086	2.685427865134516	63.284874944516964	2.1628215291275583	0.6545267102542	0.1238647874286272	0.7500574752724325	0.37130452593811186	25.26351029255698	47	0.5375214955863187
17.95	710.7906976744187	2.5650899944577557	57.633020674168264	2.0580879075296044	0.6745059058334941	0.125710475782923	0.6770084992108178	0.36882628861589467	41.50593853655931	47	0.8831050752459428
18.05	721.1622276029055	2.7220392093219825	56.96271519085356	2.1697800034911316	0.7630452929430325	0.11694648037783201	0.6986291151541688	0.3378649884217547	14.324816312701216	47	0.30478332580215356
18.15	732.1578947368421	2.9137406617373	59.23384803862234	2.922039820026358	1.038290038107693	0.22307181756130617	2.5932883390588763	0.9319468866653724	21.40169519006541	47	0.4553552168099024
18.25	738.1028571428571	3.2880245914551756	63.16500607010764	2.8315637344723723	0.990543672910973	0.1556729433803088	1.408393448319341	0.55220049069602	28.783991480059008	47	0.6124253506395534
18.35	742.7423580786026	3.5913352130636853	56.64960866700718	3.501653785507623	1.1342456676713384	0.1783884504762278	2.080512468062783	0.6458569685486962	33.57569201357938	47	0.7143764258208378
18.6	744.930817610063	2.4322270631612812	54.68021608778613	2.934496405203743	1.4135175397049822	0.26613811489976136	4.616204997261213	1.3239053232806413	17.399330184996085	47	0.3701985145743848
19.3	760.5436893203884	2.7786057106434345	41.53949499742796	4.244658215021367	1.7531892594033571	0.7591671164111837	9.585748661695416	4.6240627280781945	15.26352683854746	47	0.32475589018186085
